Id,医生职称,医生科室,医生所在城市,医生有无简介,医生在线活动量,医生个人网站总访问量,总文章数,总患者数,患者投票数,感谢信数,心意礼物数,医生欢迎词,IST
3881,主任医师 教授,小儿心脏外科,北京,1,11791,"401,346",8,682,37,13,144,各位先心病患儿家长：您好，欢迎来到我的个人网站！                        我的服务宗旨是：让更多的先心病患儿获得适宜的诊断和处理——需要治疗的得到及时有效的治疗，可以不治疗的一定要避免不必要的处理。为了节省病人，尤其是京外病人家长的时间精力和就诊费用，建议可以先通过好大夫网站我的网页咨询或通过好大夫在线电话咨询希...望解决的问题（热线电话：4006 606 120）。通过对话交流，选择合适的时机再来医院就诊（有一些患儿并不需要立即来医院看病）。如的确需要来医院就诊，可采取转诊预约，,0.001699282
3882,住院医师,小儿脑瘫康复治疗中心,郑州,0,540,"46,040",0,38,3,2,0,欢迎词                        但愿人间常无病　　　何愁架上药生尘,0.000825369
3888,住院医师,小儿神经外科,西安,0,0,"2,408",0,0,1,1,0,,0
3977,副主任医师,儿科,北京,1,11801,"1,313,443",5,1607,10,4,1,,0.001223502
3996,住院医师,儿科,十堰,1,0,"8,089",0,0,0,0,0,,0
4004,副主任医师,新生儿科,长沙,1,0,808,0,0,2,0,0,,0
4017,主治医师,儿童保健科,柳州,1,215,"15,724",1,0,1,0,0,,0
4026,主治医师,儿科,郑州,1,0,"10,097",0,0,1,0,1,,0
4079,副主任医师 副教授,小儿外科,武汉,1,7890,"247,437",3,350,25,6,11,,0.001414501
4103,副主任医师,小儿科,济南,0,200,"5,981",0,0,0,0,0,,0
4219,副主任医师,小儿科,郑州,0,0,"8,073",0,0,0,0,0,,0
4220,主治医师 讲师,儿科,哈尔滨,0,610,"45,231",2,109,1,0,0,雾化吸入及灌肠在大部分呼吸道患儿的广泛应用                        能用一些简单的方法治疗及治愈患儿尽可能降低不必要的吃药、打针等对患儿有损伤的治疗我们需要努力为患儿保驾护航,0.002409852
4222,主治医师,儿童保健中心,重庆,1,0,"45,127",0,10,3,0,1,,0.000221597
4225,主治医师,小儿心内科,北京,0,2019,"129,350",2,151,5,1,5,老老实实做事，踏踏实实做人，一切从心开始                        清华大学第一附属医院心脏中心小儿科是由国内著名心脏外科专家吴清玉教授和国内著名的心律失常专家李小梅教授带领的团队。年手术量八百余台，主要以各种复杂先心病为主，同时药物以及射频消融治疗各种心律失常。,0.001167375
4229,副主任医师,儿科,邢台,1,230,"49,306",5,5,3,1,1,,0.000101408
4247,副主任医师,新生儿科,深圳,1,0,"23,146",0,0,1,0,0,,0
4281,主治医师,儿科,漯河,1,0,"12,531",0,0,1,0,0,,0
4308,主任医师 教授,小儿外科,北京,1,265,"13,604",5,41,11,4,0,你若安好便是晴天                        当今社会一个家庭一般只有一个孩子，孩子的健康就意味着一个家庭的幸福和未来，职业赋予了我们一种责任，那就是尽我们所能，带给患儿健康和希望。因此，简单问题在网站上留言与我咨询，我会尽量给您当天回复，但是有时医院工作比较忙，也有时会回复不及时，...请您谅解！如果有家长比较着急可以预约电话咨询与我一对一沟通，我会尽量与您当天通话。                                        展开 >>,0.003013819
4315,主治医师,儿童保健科,中山,1,0,"8,976",0,0,1,0,0,,0
4326,副主任医师,儿科,上海,1,4631,"320,794",6,355,4,0,2,,0.001106629
4336,主任医师,儿童眼科,湖州,1,0,"8,365",0,0,1,0,0,,0
4337,副主任医师,发育与行为儿科,太原,0,670,"47,169",0,53,4,0,0,,0.001123619
4402,主治医师 研究员,小儿心外科,郑州,1,795,"72,214",20,90,4,4,3,铸就“心”的完美                        希望我的努力能给您的孩子带去健康！孩子有什么问题可以在网站给我留言，我会尽快给您答复！,0.001246296
4415,主任医师 教授,新生儿科,广州,1,2920,"546,928",48,379,9,0,3,早产儿之舟俱乐部在珠江新城欢迎你的加入！！！                        服务内容重点服务对象为早产儿，定期开办早产儿之舟俱乐部，欢迎您的加入。建立个人档案跟踪监测：定期进行体格发育、神经运动发育、行为及气质测查与指导系统干预训练：特殊儿童抚触、婴儿抚触、婴儿被动体操、各年龄段适宜运动训练（大运动、精细运动...、视听刺激、语言训练、行为培养）等个性化服务：一对一营养及保健指导，解决宝宝成长过程中家长面临的种种难题。,0.000692961
4428,副主任医师,儿童预防保健科,昆明,0,0,"1,568",0,1,0,0,0,,0.000637755
4431,主任医师 教授,儿童保健科,成都,1,1915,"176,120",4,201,4,0,5,《儿童生长发育的常见影响因素》电视健康讲堂                        成都电视台《第一健康》栏目链接第一期（4月23日）：http://www.cdtv.cn/show-115-1692-1.html第二期（4月24日）：http://www.cdtv.cn/show-115-1700-1.html,0.001141267
4449,主任医师 教授,小儿外科,广州,1,1750,"90,414",25,239,4,2,2,,0.002643396
4464,主治医师 讲师,儿外科,滨州,1,0,"1,099",0,0,0,0,0,,0
4499,住院医师,儿科,荆州,0,0,"2,521",0,0,2,0,0,,0
4516,主任医师,儿童保健所,长沙,1,200,"23,549",0,1,4,2,0,,4.24646E-05
4536,主任医师,儿保科,西安,1,0,"12,336",0,1,2,0,1,,8.10636E-05
4539,主任医师,儿童保健科,深圳,1,4147,"240,168",0,314,11,2,3,,0.001307418
4557,主任医师,儿外科,无锡,1,200,"8,249",0,0,2,0,0,,0
4627,住院医师,小儿泌尿科,武汉,0,0,928,0,0,0,0,0,,0
4634,主治医师,小儿心外科,北京,1,55860,"1,372,533",13,2892,15,13,490,我的微博：http://weibo.com/lixiaofengyisheng                        ■提供胎儿心脏评估及出生后各种先心病手术治疗及微创手术的一站式咨询和服务。以爱心护心，用真心守护。■您的孩子就是我们的孩子，我们的目标是共同努力，为孩子驱走病魔，还孩子一颗健康的心脏，让孩子的世界充满阳光和欢乐！我的微博：http://w...eibo.com/lixiaofengyisheng■家庭贫困的孩子，来就诊住院的时候携带家庭贫困证明等材料，我帮助孩子们申请爱心基金救助。,0.002107053
4642,主任医师 副教授,新生儿内科,深圳,1,210,"20,137",0,1,5,0,0,,4.96598E-05
4702,主治医师,儿科,长沙,0,5,"1,191",0,1,3,0,0,,0.000839631
4727,主治医师,儿童口腔科,乌鲁木齐,0,200,"5,847",0,0,0,0,0,,0
4772,副主任医师,儿科,上海,1,290,"17,378",0,4,3,0,0,,0.000230176
4793,主任医师 教授,儿科,佛山,1,13841,"1,117,736",27,1000,17,3,13,"为脑瘫儿童解除障碍是我们的使命                        作者简介 刘振寰，儿科主任医师/教授/博士生导师,享受国务院特殊津贴的儿科专家.现为广州中医药大学附属南海妇儿医院副院长，脑瘫康复中心主任。1997～1998年赴美国、德国进修小儿脑瘫康复。国际亚洲大洋洲小儿神经协会终身会员,国际物理与康复...医学会会员，世界神经康复治疗学会会员，国际神经修复学会理事;世界中医药联合会儿科专业委员会常务理事;世界中医药联合会康复保健专业委员会常务理事.香港中华中医药学院/台湾中山医学科学院/印",0.000894666
4813,主治医师,小儿外科,日照,0,2495,"88,607",3,406,0,0,0,,0.004582031
4839,副主任医师,儿科,杭州,1,60,"13,471",0,11,0,0,0,,0.000816569
4883,副主任医师,小儿眼科,青岛,1,190,"2,967",11,23,3,0,0,,0.007751938
4884,主治医师,小儿脑瘫康复治疗中心,郑州,0,5,"6,016",0,2,6,0,0,,0.000332447
4887,主任医师,新生儿科,深圳,1,3960,"249,238",4,500,1,0,5,,0.002006115
4944,副主任医师 副教授,儿科,十堰,1,55,"15,724",7,10,0,0,0,,0.00063597
4963,住院医师,新生儿科,合肥,0,190,"32,581",0,48,2,0,0,,0.001473251
4967,副主任医师,中医儿科,石家庄,1,2485,"70,763",5,367,0,0,0,秉承业精于勤之古训，服务于广大患儿。                        愿小朋友们健康、快乐地成长。,0.005186326
4970,主治医师,小儿脑瘫康复治疗中心,郑州,0,1665,"116,567",8,130,6,3,3,,0.001115238
4975,主任医师,儿科,杭州,1,0,"2,665",0,0,6,0,0,,0
4983,主治医师 讲师,儿科,青岛,1,895,"110,503",9,138,1,0,2,欢迎咨询问题，尽我所能去解除患儿的病痛                        经我最大的努力，给患儿祛除病痛,0.001248835
4998,主治医师 讲师,儿科,上海,1,200,"9,204",0,0,1,0,0,,0
4999,副主任医师,小儿外科,南阳,1,35,"2,596",1,6,1,1,1,,0.002311248
5017,主治医师,儿科,西安,0,1111,"78,696",0,82,1,0,0,希望每位患儿早日康复，快乐成长！                        欢迎肾病或血液病患儿来到我的网站，希望我能为你们早日恢复健康提供帮助！,0.001041984
5058,副主任医师 副教授,斜视与小儿眼科,太原,1,10605,"406,813",5,690,12,1,11,欢迎                        欢迎各位访问我的网站，我将尽我所能给您带来满意的答复。,0.001696111
5068,主任医师 教授,儿科,十堰,1,530,"51,042",0,33,2,0,0,,0.000646526
5101,主治医师,儿科,丹东,1,295,"32,636",0,8,2,0,0,,0.000245128
5105,主任医师,新生儿科,杭州,1,20,"5,065",0,4,1,0,0,,0.000789733
5152,副主任医师 讲师,儿科,南京,1,0,"78,810",0,10,2,0,0,生命是如此的美丽 The life is the like this beauty                        阳光的清晨小小鸟在快乐地歌唱新生宝宝在咿呀呀地成长生命是如此的美丽……,0.000126887
5182,住院医师,儿科,上海,1,10,"3,561",0,2,0,0,0,,0.00056164
5191,副主任医师 副教授,儿内科,哈尔滨,1,745,"73,118",2,59,4,0,1,医者仁心                        各位新老患者，哈尔滨医科大学附属第一医院在群力建立分院已开始收治病人，我主管儿科门诊和病房，同时，我也在医大一院门诊出诊，如果您的小孩有关于呼吸系统和消化系统方面的疾病，可以通过我的网站进行咨询，我会及时回复您的问题，帮助您解忧排难！,0.000806915
5195,副主任医师 副教授,小儿科,成都,1,1870,"53,927",0,184,4,2,2,,0.00341202
5211,主治医师,儿童牙科,哈尔滨,0,50,"7,918",1,9,3,0,0,欢迎                        欢迎大家管理本网站，我将尽己所能，为您服务,0.001136651
5212,主治医师,儿童保健中心,北京,0,10,"4,440",0,2,1,0,0,,0.00045045
5215,副主任医师 副教授,儿科,钦州,1,5,"16,504",0,1,4,0,0,,6.05914E-05
5306,主治医师,儿童康复科,北京,1,3000,"79,490",0,394,1,0,0,,0.004956598
5333,住院医师,儿科,郑州,0,0,"10,625",0,0,0,0,0,,0
5346,副主任医师,儿科,北京,1,0,"1,665",2,0,0,0,0,,0
5367,副主任医师 副教授,儿科,大连,1,225,"33,990",1,23,3,0,0,,0.00067667
5406,主任医师 教授,小儿外科,济南,1,9910,"293,953",0,715,19,10,42,,0.002432362
5408,主任医师 副教授,儿科,青岛,1,0,"8,289",0,1,2,1,0,,0.000120642
5460,住院医师,小儿外科,贵阳,0,240,"7,202",0,7,2,1,0,,0.000971952
5471,主任医师,儿内科,济南,1,260,"17,559",0,6,4,0,0,,0.000341705
5503,主任医师 教授,儿外科,泸州,1,1685,"158,679",3,124,3,1,3,,0.000781452
5506,副主任医师 副教授,儿科,济南,1,30,"1,220",0,6,7,1,0,,0.004918033
5516,副主任医师 副教授,小儿血液肿瘤科,成都,1,295,"8,806",0,33,16,3,0,,0.003747445
5543,副主任医师 副教授,小儿泌尿外科,沈阳,1,480,"49,622",0,31,10,1,4,,0.000624723
5563,住院医师,小儿脑瘫康复治疗中心,郑州,0,0,487,0,0,1,1,0,,0
5564,主任医师 教授,小儿外科,上海,1,195810,"6,980,168",9,9532,174,126,608,,0.001365583
5577,主任医师 教授,儿内科,宁波,0,200,"28,698",0,2,5,0,0,,6.96913E-05
5595,住院医师 助教,儿科,新乡,0,200,"11,154",2,0,0,0,0,,0
5645,主治医师,儿科,江门,1,0,"34,476",3,0,1,0,0,"热烈欢迎光临本网站                        这里找不到最权威的答案,这里也找不到教授级的人物.但这里却找得到一位基层医生与普通患者的真实的交流的情况,尽心尽力找到最合适的答案,最佳的解决方案.....",0
5651,主治医师,儿科,上海,1,0,"8,646",0,0,2,0,0,,0
5666,住院医师,小儿外科,青岛,0,7495,"69,829",12,824,0,2,2,山东大学齐鲁医院（青岛）儿外科竭诚为每一位患儿服务...                        山东大学齐鲁医院（青岛）小儿外科竭诚为每一位患儿服务。您的提问我会尽快回复，如因假期、值班等延误，敬请见谅。,0.011800255
5678,住院医师,新生儿科,潍坊,0,0,"121,040",10,10,0,0,0,网络无限，能力有限，尽力而为吧                        行医原则：健康所系，性命相托，慎之又慎！举手立誓：我决心恪守医德，竭尽全力，除人类之病痛，助健康之完美，维护医术的圣洁和荣誉，救死扶伤，不辞艰辛，执着追求，为祖国的医药卫生事业的发展和人类的身心健康奋斗终生。真心寄语：祝愿大...家健健康康！祝愿患者们早日康复！                                        展开 >>                 收起 <<,8.26173E-05
5692,副主任医师,小儿神经内科,广州,1,0,"15,210",0,2,1,0,0,,0.000131492
5736,住院医师 讲师,小儿外科,四平,1,0,"10,143",0,0,3,0,1,,0
5745,副主任医师,儿保科,濮阳,0,0,825,0,0,1,0,0,,0
5765,副主任医师,儿科,南平,1,285,"44,167",0,9,0,0,1,,0.000203772
5776,主任医师,儿内科,厦门,1,35,"2,415",7,6,1,0,0,刘登礼博士个人网站开通了！                        如您的孩子有什么不适，欢迎家长朋友咨询！,0.002484472
5779,主治医师,小儿内科,北京,1,1590,"44,237",1,208,4,3,1,,0.004701946
5831,主治医师,儿科,北京,0,135,"16,003",6,23,1,0,1,欢迎词                        有时是治愈，常常是安慰，总是去帮助。用我的业余时间告诉您在医院里的医生无暇告诉您的事情。,0.001437231
5908,副主任医师 副教授,儿内科,青岛,1,4970,"283,586",9,299,3,1,18,,0.001054354
5925,住院医师,小儿泌尿外科,合肥,0,35,"31,463",1,5,1,0,0,,0.000158917
5936,副主任医师,新生儿科,连云港,1,0,"8,106",0,0,0,0,0,,0
5945,主治医师,儿科,呼伦贝尔,0,20,"5,996",0,3,0,0,0,欢迎词                        应当地患者的需求，特开通个人网站，欢迎大家咨询，我会尽我最大能力为各位初为人父母的年轻爸爸、妈妈们排忧解难！,0.000500334
5970,副主任医师,儿科,广州,1,0,"22,776",0,7,6,3,0,,0.000307341
6022,主任医师 副教授,斜视弱视与小儿眼科,天津,1,99201,"3,119,955",1,6188,162,66,127,欢迎词                        欢迎患者使用医指通预约挂号医指通网站预约:www.eztcn.com市内电话预约：400-6511-800异地患者专线：022-26690818,0.001983362
6112,副主任医师,儿科,襄阳,1,0,"11,208",0,0,2,0,0,,0
6122,主任医师 教授,儿童口腔科,武汉,1,3590,"233,655",0,305,23,6,2,,0.001305343
6131,主任医师 副教授,儿科,北京,1,2605,"244,525",3,244,6,4,2,,0.000997853
6141,主治医师,小儿神经康复科,郑州,0,23788,"932,019",25,1250,7,4,54,爱宝宝                        用爱心为宝宝服务。郑州大学第五附属医院,0.001341174
6151,副主任医师 副教授,儿科,长沙,1,210,"15,153",0,2,1,0,0,,0.000131987
6185,副主任医师,普外、新生儿外科,上海,0,235,"12,504",0,10,10,3,0,,0.000799744
6189,主治医师,小儿神经外科,上海,1,0,"4,211",0,0,4,0,1,小儿脑血管病                        小儿脑血管病发病率不高，但专职医师更少，本专栏为全国脑血管病的患儿提供一个咨询的平台。,0
6225,主治医师,小儿外科,安庆,0,20,964,0,3,0,0,0,健康童年                        希望能给家长朋友们一些帮助，有关小儿疝气，包茎，隐睾，肠套叠，先天性巨结肠，先天性胆总管囊肿等方面的问题，可以留言咨询。,0.003112033
6264,副主任医师,小儿神经内科,温州,1,9295,"565,431",1,692,15,3,21,,0.001223845
6274,主治医师,儿科,郑州,1,775,"70,464",0,40,4,2,0,,0.000567666
6308,副主任医师,儿科,石嘴山,0,260,"121,427",8,21,0,0,0,,0.000172943
6313,主治医师,新生儿科,广州,1,145,"18,025",0,20,1,0,0,,0.00110957
6320,住院医师,中医儿科,安阳,0,0,"2,560",0,0,0,0,0,,0
6330,副主任医师 讲师,儿童保健科,南京,1,310,"32,819",0,47,2,0,0,呵护宝宝的健康                        每位宝宝都能健康茁壮的成长，是我最欣慰的事情。,0.001432097
6356,副主任医师 副教授,儿科肾病专科,武汉,1,230,"14,178",0,8,9,3,1,,0.000564254
6372,主治医师,小儿科,天津,1,225,"18,706",0,5,0,0,1,欢迎您的到来：                        身心健康是孩子最宝贵的财富，当前社会应该关心重视这个问题，家长和大夫更是责无旁贷。,0.000267294
6376,主任医师 教授,小儿外科,开封,1,11035,"329,438",3,378,5,1,10,开封市儿童医院                        :开封市儿童医院外科涵盖了小儿普外、心胸外科、新生儿外科、泌尿外科、骨科等专业，现拥有主任医师5名，副主任医师3名的高职称专业队伍，能够开展小儿先天性心脏病（如房、室间隔缺损，动脉导管未闭，法洛式四联征等）复杂性心脏畸形的手术治疗。新生儿外...科开展各类消化道畸形：如先天性食道闭锁、膈疝、十二指肠梗阻、先天性巨结肠、肠闭锁及肛门闭锁等疾病的治疗，治愈率高，大大提高了患儿的生活质量。普外科开展纵膈肿瘤、胆总管囊肿、肝肾肿瘤、畸胎瘤、神经母细胞瘤,0.001147409
6397,主治医师,儿科,鹤岗,0,200,"6,888",0,0,0,0,0,,0
6437,住院医师,小儿微创整形泌尿外科,广州,1,760,"20,370",1,106,0,1,1,,0.005203731
6438,主治医师,小儿重症监护室,安阳,1,10,"1,271",2,1,0,0,0,愿健康相伴您一生!                        希望我可以帮助你，希望所有宝贝健康成长。,0.000786782
6456,主管技师,儿童神经康复科,广州,1,205,"10,671",4,1,0,0,0,,9.37119E-05
6477,住院医师,儿科,北京,1,640,"50,061",0,24,0,0,0,,0.000479415
6489,主任医师 副教授,儿内科,厦门,1,15,"3,999",0,4,3,0,0,,0.00100025
6547,主任医师,心儿科,广州,1,500,"80,422",0,68,20,5,6,,0.00084554
6569,主任医师,小儿普外科,哈尔滨,1,200,"6,434",0,1,5,2,0,,0.000155424
6572,主治医师 讲师,小儿外科,北京,1,5960,"359,681",0,811,2,0,3,,0.002254776
6593,主治医师,儿童康复科,成都,1,10,"1,065",1,2,0,0,0,,0.001877934
6598,主治医师 讲师,小儿外科,南充,1,25,"11,587",5,5,2,0,1,欢迎咨询和就诊                        欢迎您光临梁云大夫个人网页，我和您一样关心孩子的健康，孩子的健康快乐是你我共同的心愿！为方便咨询，请详细注明患儿年龄、体重、主要症状及超声，CT片，DR片等辅助检查资料，以便全面准确地评估孩子的病情！,0.000431518
6601,主任医师,新生儿科,广州,1,0,"50,400",0,2,1,0,0,,3.96825E-05
6602,主治医师,儿内科,兰州,1,0,"17,475",0,0,2,0,0,,0
6619,副主任医师 副教授,新生儿专科,中山,0,2299,"743,279",3,287,5,2,6,,0.000386127
6623,副主任医师,儿科,成都,1,15,"3,443",0,3,0,0,0,,0.000871333
6662,主任医师 教授,儿科,西安,1,10,"6,401",22,3,1,0,0,,0.000468677
6675,主治医师,儿科,深圳,1,35,"1,425",0,6,0,0,0,一份激情，一份守候                        我从事儿科多年，对儿科的激情未曾减少，希望我的激情及专业知识能帮助更多的人！,0.004210526
6676,住院医师,小儿科,菏泽,0,0,"3,004",0,0,0,0,0,,0
6711,主治医师,儿童康复中心,长沙,1,0,"60,331",1,20,2,2,1,相聚即是缘                        晨有清逸，暮有闲愁，梦随心动，心随梦求！,0.000331505
6736,副主任医师,小儿保健科,临沂,0,160,"24,420",5,28,2,0,0,欢迎词                        每周除了周四休息，其他时间都在儿保科矮小门诊坐诊,0.001146601
6804,副主任医师,小儿眼科,佛山,0,355,"178,515",54,13,4,0,1,,7.2823E-05
6815,副主任医师 副教授,儿科,上海,1,220,"29,488",0,4,1,0,1,,0.000135648
6824,主治医师 讲师,小儿脑病康复科,郑州,1,680,"52,254",3,56,6,3,1,,0.001071688
6856,副主任医师 副教授,儿童口腔病科,石家庄,0,1620,"131,605",4,93,1,0,0,儿童牙科医生                        想到儿科，总是哭声一片，儿童牙科，更是让人胆寒。所以，在我们国家的医疗环境和秩序还不尽人意的今天，千万保护好孩子的牙。,0.00070666
6908,主治医师,儿科,上海,1,140,"38,303",1,29,2,1,1,,0.000757121
6978,副主任技师,儿科康复中心,重庆,0,430,"18,076",0,50,0,0,1,,0.002766099
6979,主任医师 教授,小儿外科,哈尔滨,1,540,"56,599",1,46,5,1,0,,0.000812735
7034,主治医师,儿科,安阳,0,0,"1,598",0,0,0,0,0,,0
7062,副主任医师,儿科,青岛,1,0,"8,843",0,0,1,0,0,,0
7117,主治医师,小儿眼科,安阳,0,0,"15,076",0,1,6,1,1,,6.63306E-05
7118,主治医师,普外、新生儿外科,深圳,0,0,415,0,0,0,0,0,,0
7126,主任医师 副教授,小儿心血管内科,温州,1,690,"74,243",3,64,6,1,2,,0.000862034
7129,主任医师 教授,儿童保健科,重庆,1,980,"28,437",0,146,2,0,0,,0.005134156
7165,住院医师,小儿心外科,郑州,1,0,"2,155",0,0,0,0,0,欢迎词                        儿童的心律失常没有引起家长及普通医生的重视，且相关方面的专业医生寥寥无几。目前：一些孩子因心动过速发作而烦躁不安，或因心动过缓而精神不振；一些孩子感冒后被盖上“病毒性心肌炎”的大帽子，而真正的心肌炎却被漏诊、误诊；先天性心脏病术前、术后的心...律失常问题也向医生提出了挑战！今天，一位致力于小儿心律失常专业的医生来了，希望能在最大程度上给可爱的孩子们提供帮助。                                        展开 >>,0
7208,副主任医师 副教授,小儿神经外科,郑州,1,280,"16,598",0,12,0,0,0,,0.000722979
7210,主任医师 教授,小儿泌尿外科,上海,1,97388,"3,597,132",8,5332,165,96,558,,0.001482292
7261,住院医师,儿科,广州,0,435,"9,908",0,54,0,0,0,,0.005450141
7288,住院医师,小儿神经外科,上海,1,160,"2,563",0,17,12,2,1,,0.006632852
7296,主治医师,儿科,北京,1,445,"6,175",0,59,0,0,1,儿童强，中国强！                        儿科大夫的使命：让每个儿童拥有良好的开端，美好的未来！,0.009554656
7303,副主任医师,儿童普外科,成都,1,500,"43,130",3,25,2,0,0,尽我所能为患儿解除病痛，是我的毕生追求                        病急不能乱投医，要请专科医师诊治疾病，特别是儿童这个特殊群体，应该受到社会及医疗界的广泛关注，他们是我们明天的希望！,0.000579643
7375,主任医师 教授,儿童保健门诊,长春,1,416,"48,957",1,21,1,0,1,尽其所能为孩子的身心健康成长保驾护航！                        欢迎身材矮小、性早熟、多动症、抽动症患儿就诊！早产儿、低出生体重儿、发育迟缓儿、正常小儿前来进行系统保健及发育促进！,0.000428948
7450,主治医师,儿童口腔科,成都,1,250,"33,234",1,18,3,0,1,,0.000541614
7485,主任医师 教授,小儿心血管科,成都,1,1190,"51,225",0,62,3,0,14,倾听是种艺术                        好大夫的修养有很多，倾听是一种重要的沟通,0.001210347
7508,主任医师,儿科,沈阳,1,300,"20,711",0,4,0,0,1,欢迎咨询                        愿陪伴您新出生的宝贝健康成长。,0.000193134
7510,主任医师 教授,小儿骨科,郑州,1,10,"64,653",0,29,23,7,0,您孩子的健康使者                        我主要从事先天性脊柱脊髓畸形的诊治研究，主要治疗先天性脊柱侧弯，先天性脊髓畸形，可一期手术治疗先天性脊柱脊髓畸形，减少花费痛苦和住院时间。利用我的网站您可以：1、对于已经找我面诊过得患者（尤其是外地患者），不方面复诊或病情发生变化时，可直...接申请电话咨询与我一对一进行深度咨询;2、没有就诊过的患者，也可以通过电话咨询的方式向我咨询有关疾病的相关问题，由于医院工作繁忙，网上咨询暂时没有时间回复，请理解。家长可以申请电话咨询服务与我沟通，我将,0.000448548
7515,住院医师,口腔儿童科,杭州,1,1217,"75,381",1,86,0,0,0,欢迎大家咨询儿牙问题                        我会尽量抽时间回答大家的问题！,0.001140871
7553,副主任医师,小儿外科,温州,1,560,"27,378",0,98,2,0,0,欢迎词                        让我们一起关注儿童健康事业！,0.003579516
7562,住院医师,心儿科,广州,0,10,"4,448",15,3,1,0,0,,0.00067446
7565,副主任医师,妇儿科,北京,1,570,"66,528",1,46,3,1,1,,0.000691438
7634,主任医师,小儿内科,济南,1,1365,"21,304",1,198,10,1,0,,0.009294029
7637,主任医师 副教授,新生儿科,广州,1,0,"8,943",0,0,0,0,0,,0
7672,主任医师 教授,小儿外科,济南,1,4220,"205,480",0,292,12,1,7,健康一生                        孩子是祖国的花朵，让我们为每一朵花献出爱心，欢迎大家与我共同探讨小儿外科疾病的治疗。,0.001421063
7755,主任医师,儿童康复中心,上海,1,6554,"469,143",0,607,9,2,14,欢迎词                        康复一人，幸福全家。,0.001293849
7775,主任医师 教授,小儿内科,石家庄,1,200,"12,689",0,1,9,0,0,,7.88084E-05
7795,主治医师,儿科,成都,0,2795,"27,230",5,290,1,1,0,专业有爱的儿科医生                        作为一位女儿的爸爸，我深深地理解每一位家长在孩子生病后的心情，上班时间没有没有沟通到位的，我会利用闲暇时间在网上答疑。当然，医学博大精深，也有许多我解决不了的问题，但我一定能给你正确的引导。,0.010650018
7821,主治医师,儿科,北京,0,300,"27,286",0,10,0,0,0,,0.000366488
7855,主治医师,小儿神经内科,北京,1,145,"28,201",0,28,0,0,1,,0.000992873
7869,主任医师,儿科,宜昌,0,0,"1,936",0,0,0,0,0,,0
7872,副主任医师,儿科,常州,1,290,"42,185",5,7,3,1,0,每一个孩子的健康是我们儿科医生的使命                        常州市第二人民医院                儿童生长发育联合会诊会诊时间：2010年10月24日（周日）上午8点会诊地点：常州市第二人民医院儿科门诊二楼会诊专家：沈永年（全国儿童内分泌专家、上海儿童医学中心教授）      ...    吴果（常州市第二人民医院儿科副主任医师）会诊内容：诊断儿童矮小、性早熟、甲状腺疾病、儿童肥胖、早发育等儿科内分泌类疾病专家预约电话：0519-88106550网址：HTTP：//ww,0.000165936
7900,主任医师 教授,儿童保健科,成都,1,4730,"537,315",0,433,6,0,5,,0.000805859
7914,主治医师,儿科,杭州,1,731,"50,922",1,32,0,0,3,,0.000628412
7928,主治医师,内儿科,阳江,0,0,454,0,0,0,0,0,,0
7961,副主任医师,儿童口腔科,天津,1,200,"11,161",0,6,1,0,1,尽我微薄之力，给您些许帮助                        各位患者、患者家长好，我是高原荣，希望能帮您解决一些实际问题。,0.000537586
7963,副主任医师,小儿康复科,北京,1,200,"24,154",0,5,7,0,0,,0.000207005
7972,住院医师,小儿科,淮南,0,0,"9,600",0,0,2,0,0,,0
8026,副主任医师 副教授,儿童保健所,上海,1,300,"47,189",4,63,1,0,1,欢迎来到上海儿童医院儿童保健所咨询张金凤医生                        感谢您对我的信任，我愿尽我所能解答您的问题，希望能对您有所帮助。,0.001335057
8035,副主任医师 副教授,小儿外科,西安,1,15866,"943,711",30,1375,36,22,47,祝福大家，祝福天下所有的孩子和父母                        每一位患者顺利康复都能给我带来一丝慰藉，心中都有一块石头轻轻落地，愿天下的孩子都能健康成长，愿天下的父母都能心情愉快，谢谢大家对我的信任，我将继续不遗余力地去帮助每一位需要我的患儿和他们的父母，努力提高自己的医疗技术，减少他们的痛苦，在充满...诱惑纷繁复杂的社会中净化自己的灵魂。祝福大家，祝福天下所有的孩子和父母。                                        展开 >>,0.001457014
8045,副主任医师 副教授,儿科,南京,1,7625,"612,593",4,573,4,1,8,爱心、耐心、细心、真心是我不变的信条                        没有最好，只有更好是我永恒的追求，但愿您的宝贝在你我的共同呵护下健康快乐成长。,0.000935368
8047,主治医师,小儿外科,郑州,1,70,"8,604",3,9,0,0,0,欢迎词                        小儿手术哪里去，省医小儿外科帮助您！,0.001046025
8069,副主任医师 副教授,儿科,北京,1,0,"13,295",0,0,1,0,0,,0
8166,副主任医师 副教授,儿科,南京,1,3551,"134,124",5,136,13,3,7,欢迎您！                        肾小球疾病作为一种慢性病，消耗着孩子的天真、家长的精力、亲人的牵挂；迁延的病程，使爸妈无法正常工作，使富裕变为贫穷，贫穷转为拮据。作为十六年的儿科医师，现在肾病研究所刘志红院士指导下进行博士后工作，有幸在研究所临床治疗童年得肾小球疾病，迁延...至成人甚至老人的患者，循证了肾脏疾病从儿童到中老年的发生发展过程，希望能在网上为各位家长排忧解惑！时间有限，请您见谅。Hippocratic Oath:I swear by Apollo the Physic,0.001013987
8175,主任医师,儿科,北京,1,250,"29,137",0,13,5,0,0,,0.000446168
8178,主治医师 研究员,小儿外科,临沂,0,0,"3,014",0,0,0,0,0,,0
