Id,医生职称,医生科室,医生所在城市,医生有无简介,医生在线活动量,医生个人网站总访问量,总文章数,总患者数,患者投票数,感谢信数,心意礼物数,医生欢迎词,IST
3881,主任医师 教授,小儿心脏外科,北京,1,11621,"386,476",8,661,37,13,144,各位先心病患儿家长：您好，欢迎来到我的个人网站！                        我的服务宗旨是：让更多的先心病患儿获得适宜的诊断和处理——需要治疗的得到及时有效的治疗，可以不治疗的一定要避免不必要的处理。为了节省病人，尤其是京外病人家长的时间精力和就诊费用，建议可以先通过好大夫网站我的网页咨询或通过好大夫在线电话咨询希...望解决的问题（热线电话：4006 606 120）。通过对话交流，选择合适的时机再来医院就诊（有一些患儿并不需要立即来医院看病）。如的确需要来医院就诊，可采取转诊预约，,0.001710326
3882,住院医师,小儿脑瘫康复治疗中心,郑州,0,540,"44,563",0,38,3,2,0,欢迎词                        但愿人间常无病　　　何愁架上药生尘,0.000852725
3888,住院医师,小儿神经外科,西安,0,0,"2,210",0,0,1,1,0,,0
3977,副主任医师,儿科,北京,1,11611,"1,262,189",5,1575,10,4,1,,0.001247832
3996,住院医师,儿科,十堰,1,0,"7,927",0,0,0,0,0,,0
4004,副主任医师,新生儿科,长沙,1,0,622,0,0,2,0,0,,0
4017,主治医师,儿童保健科,柳州,1,215,"15,134",1,0,1,0,0,,0
4026,主治医师,儿科,郑州,1,0,"9,879",0,0,1,0,1,,0
4079,副主任医师 副教授,小儿外科,武汉,1,7885,"238,580",3,349,24,6,11,,0.001462822
4103,副主任医师,小儿科,济南,0,200,"5,801",0,0,0,0,0,,0
4219,副主任医师,小儿科,郑州,0,0,"7,951",0,0,0,0,0,,0
4220,主治医师 讲师,儿科,哈尔滨,0,610,"41,755",2,109,1,0,0,雾化吸入及灌肠在大部分呼吸道患儿的广泛应用                        能用一些简单的方法治疗及治愈患儿尽可能降低不必要的吃药、打针等对患儿有损伤的治疗我们需要努力为患儿保驾护航,0.002610466
4222,主治医师,儿童保健中心,重庆,1,0,"44,490",0,10,3,0,1,,0.00022477
4225,主治医师,小儿心内科,北京,0,2014,"125,316",2,150,5,1,5,老老实实做事，踏踏实实做人，一切从心开始                        清华大学第一附属医院心脏中心小儿科是由国内著名心脏外科专家吴清玉教授和国内著名的心律失常专家李小梅教授带领的团队。年手术量八百余台，主要以各种复杂先心病为主，同时药物以及射频消融治疗各种心律失常。,0.001196974
4229,副主任医师,儿科,邢台,1,230,"48,321",5,5,3,1,1,,0.000103475
4247,副主任医师,新生儿科,深圳,1,0,"22,957",0,0,1,0,0,,0
4281,主治医师,儿科,漯河,1,0,"12,209",0,0,1,0,0,,0
4308,主任医师 教授,小儿外科,北京,1,225,"11,787",5,38,11,4,0,你若安好便是晴天                        当今社会一个家庭一般只有一个孩子，孩子的健康就意味着一个家庭的幸福和未来，职业赋予了我们一种责任，那就是尽我们所能，带给患儿健康和希望。因此，简单问题在网站上留言与我咨询，我会尽量给您当天回复，但是有时医院工作比较忙，也有时会回复不及时，...请您谅解！如果有家长比较着急可以预约电话咨询与我一对一沟通，我会尽量与您当天通话。                                        展开 >>,0.003223891
4315,主治医师,儿童保健科,中山,1,0,"8,789",0,0,1,0,0,,0
4326,副主任医师,儿科,上海,1,4631,"310,108",6,355,4,0,2,,0.001144762
4336,主任医师,儿童眼科,湖州,1,0,"8,117",0,0,1,0,0,,0
4337,副主任医师,发育与行为儿科,太原,0,670,"45,411",0,53,4,0,0,,0.001167118
4402,主治医师 研究员,小儿心外科,郑州,1,795,"67,223",20,90,4,4,3,铸就“心”的完美                        希望我的努力能给您的孩子带去健康！孩子有什么问题可以在网站给我留言，我会尽快给您答复！,0.001338827
4415,主任医师 教授,新生儿科,广州,1,2870,"525,343",43,368,9,0,3,早产儿之舟俱乐部在珠江新城欢迎你的加入！！！                        服务内容重点服务对象为早产儿，定期开办早产儿之舟俱乐部，欢迎您的加入。建立个人档案跟踪监测：定期进行体格发育、神经运动发育、行为及气质测查与指导系统干预训练：特殊儿童抚触、婴儿抚触、婴儿被动体操、各年龄段适宜运动训练（大运动、精细运动...、视听刺激、语言训练、行为培养）等个性化服务：一对一营养及保健指导，解决宝宝成长过程中家长面临的种种难题。,0.000700495
4428,副主任医师,儿童预防保健科,昆明,0,0,"1,097",0,0,0,0,0,,0
4431,主任医师 教授,儿童保健科,成都,1,1915,"168,650",4,201,4,0,5,《儿童生长发育的常见影响因素》电视健康讲堂                        成都电视台《第一健康》栏目链接第一期（4月23日）：http://www.cdtv.cn/show-115-1692-1.html第二期（4月24日）：http://www.cdtv.cn/show-115-1700-1.html,0.001191817
4449,主任医师 教授,小儿外科,广州,1,1690,"83,409",25,233,4,2,1,,0.002793464
4464,主治医师 讲师,儿外科,滨州,1,0,921,0,0,0,0,0,,0
4499,住院医师,儿科,荆州,0,0,"2,338",0,0,2,0,0,,0
4516,主任医师,儿童保健所,长沙,1,200,"22,959",0,1,4,2,0,,4.36E-05
4536,主任医师,儿保科,西安,1,0,"12,011",0,1,2,0,1,,8.33E-05
4539,主任医师,儿童保健科,深圳,1,4107,"230,817",0,309,11,2,3,,0.001338723
4557,主任医师,儿外科,无锡,1,200,"8,005",0,0,2,0,0,,0
4627,住院医师,小儿泌尿科,武汉,0,0,750,0,0,0,0,0,,0
4634,主治医师,小儿心外科,北京,1,54420,"1,296,191",13,2753,12,11,489,我的微博：http://weibo.com/lixiaofengyisheng                        ■提供胎儿心脏评估及出生后各种先心病手术治疗及微创手术的一站式咨询和服务。以爱心护心，用真心守护。■您的孩子就是我们的孩子，我们的目标是共同努力，为孩子驱走病魔，还孩子一颗健康的心脏，让孩子的世界充满阳光和欢乐！我的微博：http://w...eibo.com/lixiaofengyisheng■家庭贫困的孩子，来就诊住院的时候携带家庭贫困证明等材料，我帮助孩子们申请爱心基金救助。,0.002123915
4642,主任医师 副教授,新生儿内科,深圳,1,210,"19,717",0,1,5,0,0,,5.07E-05
4702,主治医师,儿科,长沙,0,0,822,0,0,3,0,0,,0
4727,主治医师,儿童口腔科,乌鲁木齐,0,200,"5,596",0,0,0,0,0,,0
4772,副主任医师,儿科,上海,1,290,"16,894",0,4,3,0,0,,0.00023677
4793,主任医师 教授,儿科,佛山,1,13746,"1,078,560",27,990,17,3,13,"为脑瘫儿童解除障碍是我们的使命                        作者简介 刘振寰，儿科主任医师/教授/博士生导师,享受国务院特殊津贴的儿科专家.现为广州中医药大学附属南海妇儿医院副院长，脑瘫康复中心主任。1997～1998年赴美国、德国进修小儿脑瘫康复。国际亚洲大洋洲小儿神经协会终身会员,国际物理与康复...医学会会员，世界神经康复治疗学会会员，国际神经修复学会理事;世界中医药联合会儿科专业委员会常务理事;世界中医药联合会康复保健专业委员会常务理事.香港中华中医药学院/台湾中山医学科学院/印",0.000917891
4813,主治医师,小儿外科,日照,0,2445,"80,742",3,401,0,0,0,,0.004966436
4839,副主任医师,儿科,杭州,1,60,"12,770",0,11,0,0,0,,0.000861394
4883,副主任医师,小儿眼科,青岛,1,90,"1,569",11,13,2,0,0,,0.008285532
4884,主治医师,小儿脑瘫康复治疗中心,郑州,0,5,"5,777",0,2,6,0,0,,0.0003462
4887,主任医师,新生儿科,深圳,1,3960,"234,205",4,500,1,0,5,,0.002134882
4944,副主任医师 副教授,儿科,十堰,1,55,"14,697",7,10,0,0,0,,0.000680411
4963,住院医师,新生儿科,合肥,0,190,"30,270",0,48,2,0,0,,0.001585728
4967,副主任医师,中医儿科,石家庄,1,2455,"62,410",5,363,0,0,0,秉承业精于勤之古训，服务于广大患儿。                        愿小朋友们健康、快乐地成长。,0.005816376
4970,主治医师,小儿脑瘫康复治疗中心,郑州,0,1560,"111,811",8,117,6,3,3,,0.001046409
4975,主任医师,儿科,杭州,1,0,"2,421",0,0,6,0,0,,0
4983,主治医师 讲师,儿科,青岛,1,895,"103,651",9,138,1,0,2,欢迎咨询问题，尽我所能去解除患儿的病痛                        经我最大的努力，给患儿祛除病痛,0.001331391
4998,主治医师 讲师,儿科,上海,1,200,"8,971",0,0,1,0,0,,0
4999,副主任医师,小儿外科,南阳,1,30,"2,058",1,5,1,1,0,,0.002429543
5017,主治医师,儿科,西安,0,846,"75,441",0,51,1,0,0,希望每位患儿早日康复，快乐成长！                        欢迎肾病或血液病患儿来到我的网站，希望我能为你们早日恢复健康提供帮助！,0.000676025
5058,副主任医师,斜视与小儿眼科,太原,1,10410,"390,834",5,670,11,1,11,欢迎                        欢迎各位访问我的网站，我将尽我所能给您带来满意的答复。,0.001714283
5068,主任医师 教授,儿科,十堰,1,530,"49,878",0,33,2,0,0,,0.000661614
5101,主治医师,儿科,丹东,1,295,"32,028",0,8,2,0,0,,0.000249781
5105,主任医师,新生儿科,杭州,1,15,"4,468",0,3,1,0,0,,0.000671441
5152,副主任医师 讲师,儿科,南京,1,0,"77,646",0,10,2,0,0,生命是如此的美丽 The life is the like this beauty                        阳光的清晨小小鸟在快乐地歌唱新生宝宝在咿呀呀地成长生命是如此的美丽……,0.00012879
5182,住院医师,儿科,上海,1,10,"3,244",0,2,0,0,0,,0.000616523
5191,副主任医师 副教授,儿内科,哈尔滨,1,745,"70,148",2,59,4,0,1,医者仁心                        各位新老患者，哈尔滨医科大学附属第一医院在群力建立分院已开始收治病人，我主管儿科门诊和病房，同时，我也在医大一院门诊出诊，如果您的小孩有关于呼吸系统和消化系统方面的疾病，可以通过我的网站进行咨询，我会及时回复您的问题，帮助您解忧排难！,0.000841079
5195,副主任医师 副教授,小儿科,成都,1,1650,"38,680",0,162,4,2,2,,0.004188211
5211,主治医师,儿童牙科,哈尔滨,0,50,"7,261",1,9,2,0,0,欢迎                        欢迎大家管理本网站，我将尽己所能，为您服务,0.001239499
5212,主治医师,儿童保健中心,北京,0,10,"4,062",0,2,1,0,0,,0.000492368
5215,副主任医师 副教授,儿科,钦州,1,5,"16,218",0,1,4,0,0,,6.17E-05
5306,主治医师,儿童康复科,北京,1,2640,"68,047",0,346,1,0,0,,0.005084721
5333,住院医师,儿科,郑州,0,0,"10,446",0,0,0,0,0,,0
5346,副主任医师,儿科,北京,1,0,"1,386",2,0,0,0,0,,0
5367,副主任医师 副教授,儿科,大连,1,225,"32,466",1,23,3,0,0,,0.000708433
5406,主任医师 教授,小儿外科,济南,1,9275,"275,229",0,657,17,10,41,,0.002387103
5408,主任医师 副教授,儿科,青岛,1,0,"8,060",0,1,2,1,0,,0.000124069
5460,住院医师,小儿外科,贵阳,0,225,"6,816",0,4,2,1,0,,0.000586854
5471,主任医师,儿内科,济南,1,260,"17,101",0,6,4,0,0,,0.000350857
5503,主任医师 教授,儿外科,泸州,1,1685,"154,254",3,123,3,1,3,,0.000797386
5506,副主任医师 副教授,儿科,济南,1,30,706,0,5,4,0,0,,0.007082153
5516,副主任医师 副教授,小儿血液肿瘤科,成都,1,270,"6,717",0,31,15,3,0,,0.004615156
5543,副主任医师 副教授,小儿泌尿外科,沈阳,1,445,"47,970",0,27,10,1,4,,0.000562852
5563,住院医师,小儿脑瘫康复治疗中心,郑州,0,0,316,0,0,1,1,0,,0
5564,主任医师 教授,小儿外科,上海,1,191845,"6,642,177",7,9201,174,122,605,,0.001385239
5577,主任医师 教授,儿内科,宁波,0,200,"28,153",0,2,5,0,0,,7.10E-05
5595,住院医师 助教,儿科,新乡,0,200,"10,743",2,0,0,0,0,,0
5645,主治医师,儿科,江门,1,0,"33,764",3,0,1,0,0,"热烈欢迎光临本网站                        这里找不到最权威的答案,这里也找不到教授级的人物.但这里却找得到一位基层医生与普通患者的真实的交流的情况,尽心尽力找到最合适的答案,最佳的解决方案.....",0
5651,主治医师,儿科,上海,1,0,"8,397",0,0,2,0,0,,0
5666,住院医师,小儿外科,青岛,0,5145,"49,857",12,567,0,2,2,山东大学齐鲁医院（青岛）儿外科竭诚为每一位患儿服务...                        山东大学齐鲁医院（青岛）小儿外科竭诚为每一位患儿服务。您的提问我会在2个工作日内回复，如因假期、值班等延误，敬请见谅。,0.011372525
5678,住院医师,新生儿科,潍坊,0,0,"118,965",10,10,0,0,0,网络无限，能力有限，尽力而为吧                        行医原则：健康所系，性命相托，慎之又慎！举手立誓：我决心恪守医德，竭尽全力，除人类之病痛，助健康之完美，维护医术的圣洁和荣誉，救死扶伤，不辞艰辛，执着追求，为祖国的医药卫生事业的发展和人类的身心健康奋斗终生。真心寄语：祝愿大...家健健康康！祝愿患者们早日康复！                                        展开 >>                 收起 <<,8.41E-05
5692,副主任医师,小儿神经内科,广州,1,0,"14,970",0,1,1,0,0,,6.68E-05
5736,住院医师 讲师,小儿外科,四平,1,0,"9,875",0,0,3,0,1,,0
5745,副主任医师,儿保科,濮阳,0,0,655,0,0,1,0,0,,0
5765,副主任医师,儿科,南平,1,285,"43,334",0,9,0,0,1,,0.000207689
5776,主任医师,儿内科,厦门,1,35,"1,715",7,6,1,0,0,刘登礼博士个人网站开通了！                        如您的孩子有什么不适，欢迎家长朋友咨询！,0.003498542
5779,主治医师,小儿内科,北京,1,1240,"37,119",0,165,4,3,1,,0.004445163
5831,主治医师,儿科,北京,0,135,"14,839",6,23,1,0,1,欢迎词                        有时是治愈，常常是安慰，总是去帮助。用我的业余时间告诉您在医院里的医生无暇告诉您的事情。,0.00154997
5908,副主任医师 副教授,儿内科,青岛,1,4945,"270,928",9,296,3,1,18,,0.001092541
5925,住院医师,小儿泌尿外科,合肥,0,35,"30,903",1,5,1,0,0,,0.000161797
5936,副主任医师,新生儿科,连云港,1,0,"7,903",0,0,0,0,0,,0
5945,主治医师,儿科,呼伦贝尔,0,20,"4,860",0,3,0,0,0,欢迎词                        应当地患者的需求，特开通个人网站，欢迎大家咨询，我会尽我最大能力为各位初为人父母的年轻爸爸、妈妈们排忧解难！,0.000617284
5970,副主任医师,儿科,广州,1,0,"22,044",0,6,6,3,0,,0.000272183
6022,主任医师 副教授,斜视弱视与小儿眼科,天津,1,98546,"2,991,227",1,6085,156,62,124,欢迎词                        欢迎患者使用医指通预约挂号医指通网站预约:www.eztcn.com市内电话预约：400-6511-800异地患者专线：022-26690818,0.002034282
6112,副主任医师,儿科,襄阳,1,0,"10,974",0,0,2,0,0,,0
6122,主任医师 教授,儿童口腔科,武汉,1,3440,"222,182",0,272,23,6,2,,0.001224222
6131,主任医师 副教授,儿科,北京,1,2605,"229,907",3,244,6,4,2,,0.001061299
6141,主治医师,小儿神经康复科,郑州,0,23748,"900,712",25,1244,7,4,53,爱宝宝                        用爱心为宝宝服务。郑州大学第五附属医院,0.00138113
6151,副主任医师 副教授,儿科,长沙,1,210,"14,888",0,2,1,0,0,,0.000134336
6185,副主任医师,普外、新生儿外科,上海,0,235,"11,984",0,9,10,3,0,,0.000751001
6189,主治医师,小儿神经外科,上海,1,0,"3,859",0,0,2,0,1,小儿脑血管病                        小儿脑血管病发病率不高，但专职医师更少，本专栏为全国脑血管病的患儿提供一个咨询的平台。,0
6225,主治医师,小儿外科,安庆,0,20,686,0,3,0,0,0,健康童年                        希望能给家长朋友们一些帮助，有关小儿疝气，包茎，隐睾，肠套叠，先天性巨结肠，先天性胆总管囊肿等方面的问题，可以留言咨询。,0.004373178
6264,副主任医师,小儿神经内科,温州,1,9255,"547,326",1,688,15,3,21,,0.00125702
6274,主治医师,儿科,郑州,1,775,"68,850",0,40,4,2,0,,0.000580973
6308,副主任医师,儿科,石嘴山,0,260,"119,160",8,21,0,0,0,,0.000176234
6313,主治医师,新生儿科,广州,1,95,"17,172",0,18,1,0,0,,0.001048218
6320,住院医师,中医儿科,安阳,0,0,"2,361",0,0,0,0,0,,0
6330,副主任医师 讲师,儿童保健科,南京,1,310,"31,189",0,47,2,0,0,呵护宝宝的健康                        每位宝宝都能健康茁壮的成长，是我最欣慰的事情。,0.001506942
6356,副主任医师 副教授,儿科肾病专科,武汉,1,230,"13,468",0,8,9,3,1,,0.000594001
6372,主治医师,小儿科,天津,1,225,"18,330",0,5,0,0,1,欢迎您的到来：                        身心健康是孩子最宝贵的财富，当前社会应该关心重视这个问题，家长和大夫更是责无旁贷。,0.000272777
6376,主任医师 教授,小儿外科,开封,1,10990,"319,453",3,374,5,1,10,开封市儿童医院                        :开封市儿童医院外科涵盖了小儿普外、心胸外科、新生儿外科、泌尿外科、骨科等专业，现拥有主任医师5名，副主任医师3名的高职称专业队伍，能够开展小儿先天性心脏病（如房、室间隔缺损，动脉导管未闭，法洛式四联征等）复杂性心脏畸形的手术治疗。新生儿外...科开展各类消化道畸形：如先天性食道闭锁、膈疝、十二指肠梗阻、先天性巨结肠、肠闭锁及肛门闭锁等疾病的治疗，治愈率高，大大提高了患儿的生活质量。普外科开展纵膈肿瘤、胆总管囊肿、肝肾肿瘤、畸胎瘤、神经母细胞瘤,0.001170751
6397,主治医师,儿科,鹤岗,0,200,"6,731",0,0,0,0,0,,0
6437,住院医师,小儿微创整形泌尿外科,广州,1,600,"17,333",1,87,0,1,1,,0.005019327
6438,主治医师,小儿重症监护室,安阳,1,10,970,2,1,0,0,0,愿健康相伴您一生!                        希望我可以帮助你，希望所有宝贝健康成长。,0.001030928
6456,主管技师,儿童神经康复科,广州,1,205,"10,240",4,1,0,0,0,,9.77E-05
6477,住院医师,儿科,北京,1,640,"48,873",0,24,0,0,0,,0.000491069
6489,主任医师 副教授,儿内科,厦门,1,15,"3,556",0,3,3,0,0,,0.000843645
6547,主任医师,心儿科,广州,1,500,"77,455",0,67,18,4,6,,0.000865018
6569,主任医师,小儿普外科,哈尔滨,1,200,"6,175",0,1,5,2,0,,0.000161943
6572,主治医师 讲师,小儿外科,北京,1,5640,"336,972",0,771,2,0,3,,0.002288024
6593,主治医师,儿童康复科,成都,1,10,793,1,2,0,0,0,,0.002522068
6598,主治医师 讲师,小儿外科,南充,1,25,"10,322",5,5,2,0,1,欢迎咨询和就诊                        欢迎您光临梁云大夫个人网页，我和您一样关心孩子的健康，孩子的健康快乐是你我共同的心愿！为方便咨询，请详细注明患儿年龄、体重、主要症状及超声，CT片，DR片等辅助检查资料，以便全面准确地评估孩子的病情！,0.000484402
6601,主任医师,新生儿科,广州,1,0,"49,848",0,2,1,0,0,,4.01E-05
6602,主治医师,儿内科,兰州,1,0,"17,143",0,0,2,0,0,,0
6619,副主任医师 副教授,新生儿专科,中山,0,2264,"731,229",3,283,5,2,6,,0.00038702
6623,副主任医师,儿科,成都,1,15,"3,118",0,3,0,0,0,,0.000962155
6662,主任医师 教授,儿科,西安,1,10,"5,238",14,2,1,0,0,,0.000381825
6675,主治医师,儿科,深圳,1,15,"1,033",0,3,0,0,0,一份激情，一份守候                        我从事儿科多年，对儿科的激情未曾减少，希望我的激情及专业知识能帮助更多的人！,0.002904163
6676,住院医师,小儿科,菏泽,0,0,"2,860",0,0,0,0,0,,0
6711,主治医师,儿童康复中心,长沙,1,0,"59,175",1,20,2,2,1,相聚即是缘                        晨有清逸，暮有闲愁，梦随心动，心随梦求！,0.000337981
6736,副主任医师,小儿保健科,临沂,0,160,"22,819",5,28,2,0,0,欢迎词                        每周除了周四休息，其他时间都在儿保科矮小门诊坐诊,0.001227048
6804,副主任医师,小儿眼科,佛山,0,355,"174,966",54,13,4,0,1,,7.43E-05
6815,副主任医师 副教授,儿科,上海,1,220,"29,036",0,4,1,0,1,,0.00013776
6824,主治医师 讲师,小儿脑病康复科,郑州,1,660,"50,510",3,54,6,3,1,,0.001069095
6856,副主任医师 副教授,儿童口腔病科,石家庄,0,1615,"127,261",4,92,1,0,0,儿童牙科医生                        想到儿科，总是哭声一片，儿童牙科，更是让人胆寒。所以，在我们国家的医疗环境和秩序还不尽人意的今天，千万保护好孩子的牙。,0.000722924
6908,主治医师,儿科,上海,1,140,"37,351",1,29,2,1,1,,0.000776418
6978,副主任技师,儿科康复中心,重庆,0,400,"16,360",0,47,0,0,1,,0.002872861
6979,主任医师 教授,小儿外科,哈尔滨,1,505,"54,642",1,40,5,1,0,,0.000732038
7034,主治医师,儿科,安阳,0,0,"1,448",0,0,0,0,0,,0
7062,副主任医师,儿科,青岛,1,0,"8,664",0,0,1,0,0,,0
7117,主治医师,小儿眼科,安阳,0,0,"14,809",0,1,6,1,1,,6.75E-05
7118,主治医师,普外、新生儿外科,深圳,0,0,180,0,0,0,0,0,,0
7126,主任医师 副教授,小儿心血管内科,温州,1,690,"71,729",3,64,6,1,2,,0.000892247
7129,主任医师 教授,儿童保健科,重庆,1,940,"23,248",0,139,2,0,0,,0.005979009
7165,住院医师,小儿心外科,郑州,0,0,"1,943",0,0,0,0,0,欢迎词                        儿童的心律失常没有引起家长及普通医生的重视，且相关方面的专业医生寥寥无几。目前：一些孩子因心动过速发作而烦躁不安，或因心动过缓而精神不振；一些孩子感冒后被盖上“病毒性心肌炎”的大帽子，而真正的心肌炎却被漏诊、误诊；先天性心脏病术前、术后的心...律失常问题也向医生提出了挑战！今天，一位致力于小儿心律失常专业的医生来了，希望能在最大程度上给可爱的孩子们提供帮助。                                        展开 >>,0
7208,副主任医师 副教授,小儿神经外科,郑州,1,280,"15,916",0,12,0,0,0,,0.000753958
7210,主任医师 教授,小儿泌尿外科,上海,1,94623,"3,444,676",8,5154,164,95,555,,0.001496222
7261,住院医师,儿科,广州,0,425,"7,876",0,53,0,0,0,,0.006729304
7288,住院医师,小儿神经外科,上海,1,85,"1,420",0,8,6,0,0,,0.005633803
7296,主治医师,儿科,北京,1,305,"2,812",0,41,0,0,1,儿童强，中国强！                        儿科大夫的使命：让每个儿童拥有良好的开端，美好的未来！,0.01458037
7303,副主任医师,儿童普外科,成都,1,500,"41,473",3,25,2,0,0,尽我所能为患儿解除病痛，是我的毕生追求                        病急不能乱投医，要请专科医师诊治疾病，特别是儿童这个特殊群体，应该受到社会及医疗界的广泛关注，他们是我们明天的希望！,0.000602802
7375,主任医师 教授,儿童保健门诊,长春,1,416,"47,967",1,21,1,0,1,尽其所能为孩子的身心健康成长保驾护航！                        欢迎身材矮小、性早熟、多动症、抽动症患儿就诊！早产儿、低出生体重儿、发育迟缓儿、正常小儿前来进行系统保健及发育促进！,0.000437801
7450,主治医师,儿童口腔科,成都,1,250,"31,634",1,18,3,0,1,,0.000569008
7484,主治医师,小儿心血管专科,中山,1,240,"19,076",1,3,1,0,4,现在小儿先天性心脏病是可以治的！                        提起先天性心脏病，大部分人都觉得没希望了。其实随着医学的进步，现在很多先天性心脏病都是可以根治的，尤其是在小儿阶段。如简单的先天性心脏病：肺动脉瓣狭窄、动脉导管未闭、房间隔缺损，室间隔缺损等不但可以用外科开胸方法治疗，还可以用国际上最先进的...办法----介入手术根治，并达到无创效果。术中既不需要心脏停跳及切开心脏，更不需要输血，术后还可以完全无疤痕。（手术通路在右侧大腿，打针穿刺血管后沿血管走行将治疗器材送达患病部位即可）,0.000157266
7485,主任医师 教授,小儿心血管科,成都,1,1140,"48,755",0,56,3,0,14,倾听是种艺术                        好大夫的修养有很多，倾听是一种重要的沟通,0.0011486
7508,主任医师,儿科,沈阳,1,300,"20,097",0,4,0,0,1,欢迎咨询                        愿陪伴您新出生的宝贝健康成长。,0.000199035
7510,主任医师 教授,小儿骨科,郑州,1,5,"62,710",0,28,23,7,0,您孩子的健康使者                        我主要从事先天性脊柱脊髓畸形的诊治研究，主要治疗先天性脊柱侧弯，先天性脊髓畸形，可一期手术治疗先天性脊柱脊髓畸形，减少花费痛苦和住院时间。利用我的网站您可以：1、对于已经找我面诊过得患者（尤其是外地患者），不方面复诊或病情发生变化时，可直...接申请电话咨询与我一对一进行深度咨询;2、没有就诊过的患者，也可以通过电话咨询的方式向我咨询有关疾病的相关问题，由于医院工作繁忙，网上咨询暂时没有时间回复，请理解。家长可以申请电话咨询服务与我沟通，我将,0.0004465
7515,住院医师,口腔儿童科,杭州,1,1217,"72,306",1,86,0,0,0,欢迎大家咨询儿牙问题                        我会尽量抽时间回答大家的问题！,0.00118939
7553,副主任医师,小儿外科,温州,1,560,"24,682",0,98,2,0,0,欢迎词                        让我们一起关注儿童健康事业！,0.003970505
7562,住院医师,心儿科,广州,0,10,"3,699",15,3,1,0,0,,0.00081103
7565,副主任医师,妇儿科,北京,1,570,"64,665",1,46,3,1,1,,0.000711359
7634,主任医师,小儿内科,济南,1,990,"14,775",1,147,10,1,0,,0.009949239
7637,副主任医师 副教授,新生儿科,广州,1,0,"8,752",0,0,0,0,0,,0
7672,主任医师 教授,小儿外科,济南,1,4150,"198,302",0,283,12,1,7,健康一生                        孩子是祖国的花朵，让我们为每一朵花献出爱心，欢迎大家与我共同探讨小儿外科疾病的治疗。,0.001427116
7755,主任医师,儿童康复中心,上海,1,6554,"455,144",0,598,9,2,14,欢迎词                        康复一人，幸福全家。,0.00131387
7775,主任医师 教授,小儿内科,石家庄,1,200,"12,348",0,1,8,0,0,,8.10E-05
7795,主治医师,儿科,成都,0,1950,"14,619",5,212,1,1,0,专业有爱的儿科医生                        作为一位女儿的爸爸，我深深地理解每一位家长在孩子生病后的心情，上班时间没有没有沟通到位的，我会利用闲暇时间在网上答疑。当然，医学博大精深，也有许多我解决不了的问题，但我一定能给你正确的引导。,0.014501676
7821,主治医师,儿科,北京,0,300,"26,427",0,10,0,0,0,,0.000378401
7855,主治医师,小儿神经内科,北京,1,145,"27,014",0,27,0,0,1,,0.000999482
7869,主任医师,儿科,宜昌,0,0,"1,788",0,0,0,0,0,,0
7872,副主任医师,儿科,常州,1,290,"41,015",5,7,3,1,0,每一个孩子的健康是我们儿科医生的使命                        常州市第二人民医院                儿童生长发育联合会诊会诊时间：2010年10月24日（周日）上午8点会诊地点：常州市第二人民医院儿科门诊二楼会诊专家：沈永年（全国儿童内分泌专家、上海儿童医学中心教授）      ...    吴果（常州市第二人民医院儿科副主任医师）会诊内容：诊断儿童矮小、性早熟、甲状腺疾病、儿童肥胖、早发育等儿科内分泌类疾病专家预约电话：0519-88106550网址：HTTP：//ww,0.000170669
7900,主任医师 教授,儿童保健科,成都,1,4730,"523,863",0,433,6,0,5,,0.000826552
7914,主治医师,儿科,杭州,1,731,"49,233",1,32,0,0,3,,0.000649971
7928,主治医师,内儿科,阳江,0,0,201,0,0,0,0,0,,0
7961,副主任医师,儿童口腔科,天津,1,200,"10,039",0,4,1,0,1,尽我微薄之力，给您些许帮助                        各位患者、患者家长好，我是高原荣，希望能帮您解决一些实际问题。,0.000398446
7963,副主任医师,小儿康复科,北京,1,200,"23,200",0,4,7,0,0,,0.000172414
7972,住院医师,小儿科,淮南,0,0,"9,380",0,0,2,0,0,,0
8026,副主任医师 副教授,儿童保健所,上海,1,300,"44,231",4,63,1,0,1,欢迎来到上海儿童医院儿童保健所咨询张金凤医生                        感谢您对我的信任，我愿尽我所能解答您的问题，希望能对您有所帮助。,0.00142434
8035,副主任医师 副教授,小儿外科,西安,1,15661,"910,689",30,1344,36,22,47,祝福大家，祝福天下所有的孩子和父母                        每一位患者顺利康复都能给我带来一丝慰藉，心中都有一块石头轻轻落地，愿天下的孩子都能健康成长，愿天下的父母都能心情愉快，谢谢大家对我的信任，我将继续不遗余力地去帮助每一位需要我的患儿和他们的父母，努力提高自己的医疗技术，减少他们的痛苦，在充满...诱惑纷繁复杂的社会中净化自己的灵魂。祝福大家，祝福天下所有的孩子和父母。                                        展开 >>,0.001475806
8045,副主任医师 副教授,儿科,南京,1,7625,"593,965",4,573,4,1,8,爱心、耐心、细心、真心是我不变的信条                        没有最好，只有更好是我永恒的追求，但愿您的宝贝在你我的共同呵护下健康快乐成长。,0.000964703
8047,主治医师,小儿外科,郑州,0,70,"7,889",2,9,0,0,0,欢迎词                        小儿手术哪里去，省医小儿外科帮助您！,0.001140829
8069,副主任医师 副教授,儿科,北京,1,0,"13,053",0,0,1,0,0,,0
