,医生职称,医生所在城市,医生有无简介,总文章数,医生欢迎词,IST0_1erke,log(IST),患者满意度,城市等级,欢迎词字数,字数平方,profession_encoding,city_一线城市,city_二线城市,profession_1,profession_2,profession_3,profession_4,profession_5
263,主治医师,天津,1,0,欢迎您的到来：                        身心健康是孩子最宝贵的财富，当前社会应该关心重视这个问题，家长和大夫更是责无旁贷。,0.018708501,0.018535649528510098,-9.136463704660642,二线城市,72.0,5184.0,2,0,1,0,1,0,0,0
265,主治医师 讲师,武汉,1,9,业余时间服务患儿，促进自己                        欢迎大家来本页面交流，希望这个平台能成为普通人真正的免费福利,0.0183678,0.018201149536526958,-10.097708035728196,二线城市,67.0,4489.0,3,0,1,0,0,1,0,0
268,副主任医师,佛山,1,5,欢迎词                        座右铭：用技术和爱心解除患儿的病痛。,0.01770219,0.01754733112460571,-9.136463704660642,二线城市,45.0,2025.0,4,0,1,0,0,0,1,0
271,主任医师,宁波,1,0,0,0.015751663,0.01562889309824021,-9.630767103027763,二线城市,0.0,0.0,4,0,1,0,0,0,1,0
272,主任医师,杭州,1,0,0,0.015680956,0.015559280156745396,-8.055950064624458,二线城市,0.0,0.0,4,0,1,0,0,0,1,0
273,主治医师,重庆,1,0,0,0.015415906000000004,0.015298288171120902,-8.436052305610001,二线城市,0.0,0.0,2,0,1,0,1,0,0,0
275,主治医师,西安,0,0,0,0.014988061,0.014876849862994831,-9.01719439569201,二线城市,0.0,0.0,2,0,1,0,1,0,0,0
280,主任医师,沈阳,1,0,欢迎咨询                        愿陪伴您新出生的宝贝健康成长。,0.013650866,0.01355853226998328,-9.136463704660642,二线城市,43.0,1849.0,4,0,1,0,0,0,1,0
282,副主任医师,成都,1,1,0,0.012788058,0.012706981264009822,-9.39729663667755,二线城市,0.0,0.0,4,0,1,0,0,0,1,0
285,副主任医师 副教授,西安,1,1,0,0.012039913,0.011968009810868522,-7.529216049003588,二线城市,0.0,0.0,5,0,1,0,0,0,0,1
286,住院医师,郑州,0,1,0,0.012036216,0.011964356786214915,-9.250664862042226,二线城市,0.0,0.0,0,0,1,0,0,0,0,0
288,副主任医师,常州,1,5,每一个孩子的健康是我们儿科医生的使命                        常州市第二人民医院                儿童生长发育联合会诊会诊时间：2010年10月24日（周日）上午8点会诊地点：常州市第二人民医院儿科门诊二楼会诊专家：沈永年（全国儿童内分泌专家、上海儿童医学中心教授）      ...    吴果（常州市第二人民医院儿科副主任医师）会诊内容：诊断儿童矮小、性早熟、甲状腺疾病、儿童肥胖、早发育等儿科内分泌类疾病专家预约电话：0519-88106550网址：HTTP：//ww,0.011705414,0.011637435604140628,-9.250664862042226,二线城市,255.0,65025.0,4,0,1,0,0,0,1,0
289,主任医师,哈尔滨,1,0,0,0.011106942,0.011045712881380863,-8.637092154706469,二线城市,0.0,0.0,4,0,1,0,0,0,1,0
290,住院医师,合肥,0,1,0,0.011096878,0.011035759384210557,-9.864237569377982,二线城市,0.0,0.0,0,0,1,0,0,0,0,0
291,主治医师,中山,1,1,现在小儿先天性心脏病是可以治的！                        提起先天性心脏病，大部分人都觉得没希望了。其实随着医学的进步，现在很多先天性心脏病都是可以根治的，尤其是在小儿阶段。如简单的先天性心脏病：肺动脉瓣狭窄、动脉导管未闭、房间隔缺损，室间隔缺损等不但可以用外科开胸方法治疗，还可以用国际上最先进的...办法----介入手术根治，并达到无创效果。术中既不需要心脏停跳及切开心脏，更不需要输血，术后还可以完全无疤痕。（手术通路在右侧大腿，打针穿刺血管后沿血管走行将治疗器材送达患病部位即可）,0.010786124,0.010728368697272176,-6.019260245107768,二线城市,255.0,65025.0,2,0,1,0,1,0,0,0
292,主治医师 讲师,长春,1,8,心声！                        作为医生我愿意治病救人，作为同事我愿意和你们学习探讨医学相关知识。   儿童是祖国的希望、未来，能为祖国的希望、未来服务，是我毕生的荣耀！,0.01029251,0.010239902784555343,-7.9691113729095715,二线城市,96.0,9216.0,3,0,1,0,0,1,0,0
293,主治医师 讲师,南京,1,0,0,0.009968079,0.009918725403226062,-8.930355703977124,二线城市,0.0,0.0,3,0,1,0,0,1,0,0
297,副主任医师 副教授,长沙,1,0,0,0.00921351,0.0091713245362249,-9.864237569377982,二线城市,0.0,0.0,5,0,1,0,0,0,0,1
298,主任医师,青岛,1,4,欢迎词                        内病外治，舒心一贴，回归自然。,0.009207902,0.009165767718439796,-9.163826170327335,二线城市,42.0,1764.0,4,0,1,0,0,0,1,0
299,主任医师,南京,1,0,0,0.008883786,0.008844557334675755,-9.864237569377982,二线城市,0.0,0.0,4,0,1,0,0,0,1,0
300,副主任医师 讲师,南京,1,0,生命是如此的美丽 The life is the like this beauty                        阳光的清晨小小鸟在快乐地歌唱新生宝宝在咿呀呀地成长生命是如此的美丽……,0.008833084,0.008794300531291174,-9.630767103027763,二线城市,100.0,10000.0,5,0,1,0,0,0,0,1
301,主任医师 副教授,青岛,1,0,0,0.008509351,0.008473350555558425,-9.484135328392439,二线城市,0.0,0.0,5,0,1,0,0,0,0,1
302,住院医师,合肥,0,0,0,0.008347781,0.008313130976509304,-9.484135328392439,二线城市,0.0,0.0,0,0,1,0,0,0,0,0
303,主任医师,厦门,1,0,0,0.008253353,0.008219480329907004,-10.097708035728196,二线城市,0.0,0.0,4,0,1,0,0,0,1,0
306,住院医师,兰州,1,0,0,0.00762568,0.007596751475636669,-8.669522771960214,二线城市,0.0,0.0,0,0,1,0,0,0,0,0
307,主任医师 教授,成都,1,0,0,0.007465751,0.007438020216225352,-4.7819785272621615,二线城市,0.0,0.0,5,0,1,0,0,0,0,1
317,主任医师,西安,1,0,0,0.005710213,0.005693971532574545,-8.669522771960214,二线城市,0.0,0.0,4,0,1,0,0,0,1,0
318,主任医师 教授,石家庄,1,0,0,0.00555437,0.005539001369395481,-8.22994430492648,二线城市,0.0,0.0,5,0,1,0,0,0,0,1
320,主任医师 教授,西安,1,1,0,0.005405956,0.0053913962691350785,-5.661452318201878,二线城市,0.0,0.0,5,0,1,0,0,0,0,1
321,主任医师 教授,武汉,1,0,0,0.005212248,0.0051987112529406024,-8.22994430492648,二线城市,0.0,0.0,5,0,1,0,0,0,0,1
322,副主任医师,佛山,0,54,0,0.005095903,0.005082962828927077,-8.202581839259784,二线城市,0.0,0.0,4,0,1,0,0,0,1,0
323,主任医师 教授,宁波,0,0,0,0.004872331,0.004860499610712807,-8.930355703977124,二线城市,0.0,0.0,5,0,1,0,0,0,0,1
326,住院医师,合肥,0,0,0,0.00451695,0.004506779197186442,-9.864237569377982,二线城市,0.0,0.0,0,0,1,0,0,0,0,0
330,主任医师,长沙,1,0,0,0.002987298,0.002982844891633181,-8.870562621056685,二线城市,0.0,0.0,4,0,1,0,0,0,1,0
334,副主任医师 副教授,青岛,1,0,0,0.00091261,0.0009121938246785432,-7.469739822955398,二线城市,0.0,0.0,5,0,1,0,0,0,0,1
336,副主任医师,郑州,1,0,0,0.0,0.0,-9.630767103027763,二线城市,0.0,0.0,4,0,1,0,0,0,1,0
339,副主任医师 副教授,长春,1,0,0,0.0,0.0,-8.436052305610001,二线城市,0.0,0.0,5,0,1,0,0,0,0,1
341,副主任医师,长沙,1,0,0,0.0,0.0,-10.097708035728196,二线城市,0.0,0.0,4,0,1,0,0,0,1,0
346,住院医师,重庆,0,0,0,0.0,0.0,-10.097708035728196,二线城市,0.0,0.0,0,0,1,0,0,0,0,0
349,主治医师,成都,0,0,0,0.0,0.0,-8.902993238310428,二线城市,0.0,0.0,2,0,1,0,1,0,0,0
353,副主任医师 副教授,郑州,0,0,0,0.0,0.0,-10.097708035728196,二线城市,0.0,0.0,5,0,1,0,0,0,0,1
354,住院医师,郑州,1,0,0,0.0,0.0,-10.097708035728196,二线城市,0.0,0.0,0,0,1,0,0,0,0,0
358,副主任医师 副教授,东莞,1,0,0,0.0,0.0,-10.097708035728196,二线城市,0.0,0.0,5,0,1,0,0,0,0,1
362,主任医师 教授,长春,1,0,0,0.0,0.0,-9.163826170327335,二线城市,0.0,0.0,5,0,1,0,0,0,0,1
363,副主任医师,兰州,1,0,0,0.0,0.0,-9.864237569377982,二线城市,0.0,0.0,4,0,1,0,0,0,1,0
368,主治医师,天津,1,0,0,0.0,0.0,-8.22994430492648,二线城市,0.0,0.0,2,0,1,0,1,0,0,0
370,主治医师,烟台,0,0,0,0.0,0.0,-10.097708035728196,二线城市,0.0,0.0,2,0,1,0,1,0,0,0
374,主治医师,成都,0,0,0,0.0,0.0,-10.097708035728196,二线城市,0.0,0.0,2,0,1,0,1,0,0,0
377,住院医师,福州,1,0,0,0.0,0.0,-8.902993238310428,二线城市,0.0,0.0,0,0,1,0,0,0,0,0
378,副主任医师,保定,0,0,0,0.0,0.0,-10.097708035728196,二线城市,0.0,0.0,4,0,1,0,0,0,1,0
379,副主任医师,绍兴,0,0,0,0.0,0.0,-10.097708035728196,二线城市,0.0,0.0,4,0,1,0,0,0,1,0
381,主任医师,福州,1,0,0,0.0,0.0,-9.484135328392439,二线城市,0.0,0.0,4,0,1,0,0,0,1,0
385,主任医师 副教授,乌鲁木齐,1,0,0,0.0,0.0,-8.930355703977124,二线城市,0.0,0.0,5,0,1,0,0,0,0,1
387,住院医师,西安,0,0,0,0.0,0.0,-9.717605794742653,二线城市,0.0,0.0,0,0,1,0,0,0,0,0
389,副主任医师,长沙,1,0,0,0.0,0.0,-9.630767103027763,二线城市,0.0,0.0,4,0,1,0,0,0,1,0
391,主治医师,郑州,1,0,0,0.0,0.0,-8.902993238310428,二线城市,0.0,0.0,2,0,1,0,1,0,0,0
392,副主任医师,济南,0,0,0,0.0,0.0,-10.097708035728196,二线城市,0.0,0.0,4,0,1,0,0,0,1,0
393,副主任医师,郑州,0,0,0,0.0,0.0,-10.097708035728196,二线城市,0.0,0.0,4,0,1,0,0,0,1,0
396,主治医师,中山,1,0,0,0.0,0.0,-9.864237569377982,二线城市,0.0,0.0,2,0,1,0,1,0,0,0
398,副主任医师,昆明,0,0,0,0.0,0.0,-10.097708035728196,二线城市,0.0,0.0,4,0,1,0,0,0,1,0
401,主任医师,无锡,1,0,0,0.0,0.0,-9.630767103027763,二线城市,0.0,0.0,4,0,1,0,0,0,1,0
402,住院医师,武汉,0,0,0,0.0,0.0,-10.097708035728196,二线城市,0.0,0.0,0,0,1,0,0,0,0,0
403,主治医师,长沙,0,0,0,0.0,0.0,-9.39729663667755,二线城市,0.0,0.0,2,0,1,0,1,0,0,0
404,主治医师,乌鲁木齐,0,0,0,0.0,0.0,-10.097708035728196,二线城市,0.0,0.0,2,0,1,0,1,0,0,0
405,主任医师,杭州,1,0,0,0.0,0.0,-8.69688523762691,二线城市,0.0,0.0,4,0,1,0,0,0,1,0
407,住院医师,郑州,0,0,0,0.0,0.0,-10.097708035728196,二线城市,0.0,0.0,0,0,1,0,0,0,0,0
409,住院医师,郑州,0,0,0,0.0,0.0,-9.717605794742653,二线城市,0.0,0.0,0,0,1,0,0,0,0,0
420,主治医师,兰州,1,0,0,0.0,0.0,-9.630767103027763,二线城市,0.0,0.0,2,0,1,0,1,0,0,0
423,副主任医师,青岛,1,0,0,0.0,0.0,-9.864237569377982,二线城市,0.0,0.0,4,0,1,0,0,0,1,0
425,住院医师,郑州,0,0,欢迎词                        儿童的心律失常没有引起家长及普通医生的重视，且相关方面的专业医生寥寥无几。目前：一些孩子因心动过速发作而烦躁不安，或因心动过缓而精神不振；一些孩子感冒后被盖上“病毒性心肌炎”的大帽子，而真正的心肌炎却被漏诊、误诊；先天性心脏病术前、术后的心...律失常问题也向医生提出了挑战！今天，一位致力于小儿心律失常专业的医生来了，希望能在最大程度上给可爱的孩子们提供帮助。                                        展开 >>,0.0,0.0,-10.097708035728196,二线城市,253.0,64009.0,0,0,1,0,0,0,0,0
434,副主任医师,济南,0,0,0,0.0,0.0,-10.097708035728196,二线城市,0.0,0.0,4,0,1,0,0,0,1,0
435,主治医师,杭州,0,0,0,0.0,0.0,-9.864237569377982,二线城市,0.0,0.0,2,0,1,0,1,0,0,0
437,主治医师 讲师,成都,1,0,0,0.0,0.0,-9.864237569377982,二线城市,0.0,0.0,3,0,1,0,0,1,0,0
438,主治医师,南宁,0,0,0,0.0,0.0,-10.097708035728196,二线城市,0.0,0.0,2,0,1,0,1,0,0,0
440,副主任医师,南宁,1,0,0,0.0,0.0,-10.097708035728196,二线城市,0.0,0.0,4,0,1,0,0,0,1,0
441,主治医师,哈尔滨,1,0,0,0.0,0.0,-10.097708035728196,二线城市,0.0,0.0,2,0,1,0,1,0,0,0
445,主治医师,青岛,0,0,0,0.0,0.0,-9.39729663667755,二线城市,0.0,0.0,2,0,1,0,1,0,0,0
447,主治医师,成都,0,0,0,0.0,0.0,-10.097708035728196,二线城市,0.0,0.0,2,0,1,0,1,0,0,0
448,副主任医师 副教授,武汉,1,0,0,0.0,0.0,-10.097708035728196,二线城市,0.0,0.0,5,0,1,0,0,0,0,1
451,主任医师 教授,石家庄,1,0,0,0.0,0.0,-7.616371597590723,二线城市,0.0,0.0,5,0,1,0,0,0,0,1
